,priority,rule,source,tags,time,output_fields.container.id,output_fields.container.image.repository,output_fields.evt.time,output_fields.fd.name,output_fields.proc.aname[2],output_fields.proc.aname[3],output_fields.proc.aname[4],output_fields.proc.cmdline,output_fields.proc.name,output_fields.proc.pname,output_fields.user.loginuid,output_fields.user.name,output_fields.proc.pcmdline,output_fields.evt.arg.uid,output_fields.user.uid,output_fields.container.name,output_fields.proc.tty,output_fields.container.image.tag,output_fields.container.mounts,is_run_as_root,is_bash_in_args,is_sh_in_args,is_passwd_in_open_args,is_proc_in_open_args,n_failed_syscalls
1576,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:35:21.878790444Z,host,,1639578921878790444,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1577,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:35:21.910056495Z,host,,1639578921910056495,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1578,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-15T14:37:41.603887302Z,host,,1639579061603887302,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
1579,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-15T14:37:41.617281959Z,host,,1639579061617281959,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
1580,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-15T14:37:41.757179334Z,host,,1639579061757179334,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
1581,Notice,Non sudo setuid,syscall,"['mitre_privilege_escalation', 'users']",2021-12-15T14:40:10.420060496Z,host,,1639579210420060496,,,,,grub2-set-bootf boot_success,,systemd,1000,cloudy,,root,1000.0,,,,,0,0,0,0,0,0
1582,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:40:10.706687821Z,host,,1639579210706687821,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1583,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:40:10.721748421Z,host,,1639579210721748421,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1584,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:45:10.707304126Z,host,,1639579510707304126,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1585,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:45:10.730752720Z,host,,1639579510730752720,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1586,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:50:21.989144984Z,host,,1639579821989144984,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1587,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:50:21.989507615Z,host,,1639579821989507615,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1588,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:55:22.089980565Z,host,,1639580122089980565,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1589,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:55:22.093353636Z,host,,1639580122093353636,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1590,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:00:21.913498677Z,host,,1639580421913498677,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1591,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:00:21.936453754Z,host,,1639580421936453754,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1592,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:05:21.921304515Z,host,,1639580721921304515,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1593,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:05:21.963631823Z,host,,1639580721963631823,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1594,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:10:21.879552657Z,host,,1639581021879552657,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1595,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:10:21.901683045Z,host,,1639581021901683045,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1596,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:15:21.873234852Z,host,,1639581321873234852,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1597,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:15:21.909778535Z,host,,1639581321909778535,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1598,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:20:21.855736884Z,host,,1639581621855736884,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1599,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:20:21.904181269Z,host,,1639581621904181269,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1600,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:25:22.015768545Z,host,,1639581922015768545,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1601,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:25:22.017592929Z,host,,1639581922017592929,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1602,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:30:21.862707089Z,host,,1639582221862707089,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1603,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:30:21.924614606Z,host,,1639582221924614606,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1604,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:35:21.876522062Z,host,,1639582521876522062,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1605,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:35:21.910470239Z,host,,1639582521910470239,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1606,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:40:21.872741210Z,host,,1639582821872741210,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1607,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:40:21.899979140Z,host,,1639582821899979140,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1608,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:45:22.000754276Z,host,,1639583122000754276,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1609,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:45:22.001917251Z,host,,1639583122001917251,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1610,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:50:22.076301607Z,host,,1639583422076301607,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1611,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:50:22.077336224Z,host,,1639583422077336224,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1612,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:55:22.011899622Z,host,,1639583722011899622,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1613,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T15:55:22.036040568Z,host,,1639583722036040568,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1614,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:00:21.888547096Z,host,,1639584021888547096,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1615,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:00:21.934646617Z,host,,1639584021934646617,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1616,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:05:21.947789173Z,host,,1639584321947789173,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1617,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:05:21.948593882Z,host,,1639584321948593882,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1618,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:10:22.019082002Z,host,,1639584622019082002,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1619,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:10:22.031162860Z,host,,1639584622031162860,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1620,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:15:22.005467445Z,host,,1639584922005467445,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1621,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:15:22.032561821Z,host,,1639584922032561821,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1622,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:20:22.017583059Z,host,,1639585222017583059,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1623,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:20:22.045598958Z,host,,1639585222045598958,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1624,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:25:21.973395839Z,host,,1639585521973395839,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1625,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:25:21.978861735Z,host,,1639585521978861735,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1626,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:30:21.943781501Z,host,,1639585821943781501,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1627,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:30:21.956771346Z,host,,1639585821956771346,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1628,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:35:21.880244497Z,host,,1639586121880244497,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1629,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:35:21.894009065Z,host,,1639586121894009065,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1630,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:40:21.886452333Z,host,,1639586421886452333,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1631,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:40:21.891611833Z,host,,1639586421891611833,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1632,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:45:22.153331882Z,host,,1639586722153331882,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1633,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:45:22.153877210Z,host,,1639586722153877210,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1634,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:50:21.845860890Z,host,,1639587021845860890,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1635,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:50:21.931057977Z,host,,1639587021931057977,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1636,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:55:22.017838405Z,host,,1639587322017838405,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1637,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T16:55:22.028909396Z,host,,1639587322028909396,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1638,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T17:00:22.075862882Z,host,,1639587622075862882,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1639,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T17:00:22.076272295Z,host,,1639587622076272295,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1640,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T17:05:22.185653595Z,host,,1639587922185653595,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1641,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T17:05:22.193171492Z,host,,1639587922193171492,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1642,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T17:10:21.978518359Z,host,,1639588221978518359,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1643,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T17:10:21.981772214Z,host,,1639588221981772214,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1644,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T17:15:22.003055093Z,host,,1639588522003055093,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1645,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T17:15:22.020568506Z,host,,1639588522020568506,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1646,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T17:20:21.990636334Z,host,,1639588821990636334,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1647,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T17:20:22.011497703Z,host,,1639588822011497703,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1648,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T17:25:22.088161388Z,host,,1639589122088161388,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
